gender,age,income,marital_status,immigration_status,education,job_status,depression
Female,51.84304978727615,5061.984848686537,Married,naturalised,secondary,Employed,1
Female,38.96926049587815,15259.942491708764,Divorced,citizen,secondary,Retired,1
Male,56.17780322840741,16197.657437395668,Single,naturalised,PhD,Employed,0
Male,67.24888327284887,41358.892239420114,Single,citizen,secondary,Retired,1
Female,18.0,22326.53976362033,Married,naturalised,secondary,Employed,0
Male,46.66601209793449,14879.463379422175,Married,citizen,secondary,Employed,0
Female,18.963990945785593,20074.407399897354,Married,foreigner,primary,Retired,1
Female,80.0,9593.309553935189,Married,citizen,higher,Unemployed,0
Female,37.97813199305715,50027.356090365596,Single,citizen,secondary,Employed,0
Male,56.19559862738058,11745.994287568361,Married,citizen,primary,Retired,0
Male,44.47024710607656,8848.95792473265,Single,citizen,primary,Retired,0
Female,32.953731289214105,42374.649504401175,Divorced,citizen,primary,Employed,1
Non-binary,31.1692042923386,34868.229591180534,Divorced,citizen,primary,Retired,1
Male,68.78518759651138,5547.217319617089,Single,citizen,secondary,Employed,1
Male,59.33907090267466,43651.865924624326,Married,citizen,higher,Unemployed,1
Female,74.15376131066344,12169.95987245067,Single,citizen,primary,Employed,1
Non-binary,45.83180002736549,16329.300960066867,Married,citizen,primary,Employed,1
Female,49.31879431869,25581.279313940497,Married,citizen,secondary,Employed,0
Non-binary,40.992126515170675,35217.553141803524,Single,citizen,secondary,Employed,1
Male,40.69376695327486,31457.205316450985,Divorced,citizen,higher,Employed,0
Male,29.371696012839475,21165.871641754486,Married,citizen,PhD,Employed,0
Female,46.26015286386527,15682.258756332922,Married,citizen,secondary,Employed,0
Female,33.16130107670705,30631.266730624877,Single,citizen,primary,Employed,0
Male,51.62863383246304,20036.076049729843,Married,citizen,secondary,Employed,1
Male,47.55015328470314,93366.09663882478,Single,citizen,secondary,Employed,0
Female,49.315230655135835,35211.47166181688,Married,citizen,higher,Employed,0
Male,70.12694909535338,10522.462112365269,Married,citizen,higher,Employed,0
Male,44.43423075351613,15031.751941093285,Single,citizen,secondary,Employed,0
Female,56.35090504280142,22892.25085829439,Divorced,naturalised,higher,Others,0
Female,75.77264196128372,62289.30197022219,Single,naturalised,higher,Employed,0
Female,64.59925603942571,68110.3189635782,Divorced,foreigner,higher,Employed,0
Male,62.29754547682267,16044.032036973646,Married,citizen,secondary,Employed,0
Female,40.3996767671925,10436.792962328427,Divorced,citizen,primary,Employed,0
Female,48.44464583351695,9421.992724099453,Married,foreigner,primary,Employed,0
Female,25.225855619550874,26955.509936463597,Divorced,citizen,secondary,Retired,0
Female,52.48371601446622,139110.99899706495,Married,citizen,secondary,Employed,0
Male,49.11690266420762,33903.55934904963,Married,citizen,higher,Employed,0
Male,45.35077687734272,6154.0764502064085,Married,citizen,secondary,Employed,0
Male,60.4079218236429,12322.679648864163,Single,citizen,higher,Employed,0
Male,26.883377663634054,13371.336644693461,Married,naturalised,higher,Employed,1
Female,69.52294276740521,11411.740626157869,Divorced,foreigner,secondary,Employed,0
Female,58.526470319104256,16150.155224885377,Married,citizen,secondary,Retired,0
Female,43.940490305220386,29599.59295851127,Married,naturalised,higher,Retired,0
Female,42.7690561827391,38009.25400309873,Married,citizen,higher,Retired,1
Male,52.20916822872891,52754.839580577915,Married,citizen,PhD,Employed,0
Male,67.81276848095669,33502.0549739496,Single,citizen,higher,Employed,1
Male,46.52411578035016,4613.212775745237,Single,citizen,higher,Employed,1
Male,47.16046352968839,9453.651329879945,Divorced,citizen,higher,Retired,0
Male,45.27177716438807,19409.63304479434,Married,citizen,primary,Employed,1
Female,71.73036169052209,24780.786267770312,Divorced,citizen,higher,Employed,0
Non-binary,39.46675345594464,43876.52367940969,Married,citizen,PhD,Employed,0
Male,44.55738602071393,22800.718804834676,Divorced,foreigner,secondary,Employed,0
Male,66.95153481391492,22938.357839409677,Married,naturalised,secondary,Retired,0
Female,47.205162504192955,26641.831985416684,Single,citizen,secondary,Employed,0
Male,62.05588290068283,17961.441655312483,Single,citizen,PhD,Employed,0
Female,31.33079914645562,23611.947476148332,Married,foreigner,primary,Retired,0
Female,41.92061217557229,54212.4433515331,Married,naturalised,higher,Retired,0
Non-binary,67.26651057660342,20596.393795304775,Single,citizen,higher,Others,1
Male,34.854904263546814,21500.464500839218,Married,citizen,higher,Employed,0
Female,42.730514403454386,21442.531377297913,Single,citizen,secondary,Employed,0
Female,48.85027846337218,62206.7660053827,Single,citizen,PhD,Employed,1
Female,30.162682230105197,9077.529368010812,Single,naturalised,primary,Employed,0
Male,38.792848220671544,91187.90218953956,Widow/Widower,citizen,secondary,Retired,0
Male,46.68955022738461,8594.644162080796,Married,foreigner,secondary,Unemployed,0
Female,45.70022601242942,13051.04897749664,Married,citizen,primary,Employed,1
Female,64.20528031255704,39966.24955371951,Married,citizen,secondary,Employed,0
Female,68.1218579224838,50224.25500282207,Single,citizen,primary,Retired,0
Female,32.15872691998633,7166.701503585217,Divorced,citizen,higher,Employed,0
Female,46.66902778751234,9189.699437258507,Widow/Widower,citizen,secondary,Employed,1
Male,55.113724626371486,27509.158032440046,Divorced,citizen,higher,Others,0
Female,67.74521198698795,143707.53555885507,Divorced,foreigner,secondary,Employed,1
Female,55.77735445975694,59695.39882478873,Widow/Widower,citizen,primary,Retired,0
Female,49.36370102388498,18061.21969300827,Married,citizen,primary,Retired,0
Non-binary,54.99813797973946,3180.191485538226,Divorced,citizen,secondary,Others,0
Male,55.106532515043895,23513.1281196134,Single,citizen,primary,Employed,0
Female,31.084285615734473,29431.989584977484,Married,citizen,secondary,Others,0
Male,47.891981887594035,16217.4627329827,Married,citizen,secondary,Employed,1
Male,66.88741491283037,11152.520526867676,Married,citizen,secondary,Employed,0
Female,41.88964846958993,25017.53375594787,Single,naturalised,secondary,Employed,1
Male,46.94169963821167,10365.010572460364,Single,citizen,primary,Employed,1
Female,41.36225325710967,98514.49056221513,Married,citizen,higher,Others,0
Male,18.0,74116.67635788998,Single,citizen,primary,Retired,1
Male,45.30885265852019,37284.39320261079,Married,citizen,secondary,Employed,0
Female,49.52687895979309,23665.378949616603,Divorced,citizen,secondary,Employed,0
Female,37.312599136786474,12989.137765985563,Single,citizen,higher,Employed,0
Non-binary,27.68044576672908,21663.20011869226,Widow/Widower,citizen,secondary,Employed,1
Female,31.790903103275262,81751.35864775667,Married,citizen,secondary,Employed,1
Female,56.46281424203346,44131.2420336325,Divorced,foreigner,higher,Unemployed,0
Male,74.58787159570358,25924.761223642774,Married,citizen,secondary,Retired,1
Male,65.73650011358149,46128.18670142322,Married,citizen,primary,Employed,1
Male,24.834809927541723,34080.768504533655,Married,citizen,secondary,Employed,0
Female,57.81940965826054,30243.06049172942,Single,citizen,PhD,Unemployed,0
Female,35.05256436286065,48264.45305979991,Widow/Widower,citizen,secondary,Employed,0
Male,36.26599406236834,33310.305942831976,Single,citizen,secondary,Retired,0
Female,38.07036603043074,43776.00766519933,Divorced,naturalised,primary,Retired,0
Female,55.59100424783146,25062.040249162656,Married,citizen,higher,Employed,0
Male,59.388800646735575,17974.3198183541,Married,citizen,primary,Employed,0
Male,43.52953393080318,14206.710421326507,Single,citizen,primary,Employed,0
Female,43.78393888487963,12915.09828472885,Married,citizen,secondary,Employed,0
Female,51.963956148536894,6098.899634159013,Widow/Widower,citizen,secondary,Retired,0
Female,53.51991809286363,10619.508812514678,Single,foreigner,PhD,Employed,0
Male,62.643385601377936,10376.689511615712,Married,naturalised,primary,Employed,0
Non-binary,25.73442036736202,14678.27580379292,Single,foreigner,secondary,Others,0
Male,45.30041009706045,76864.18932172074,Married,citizen,secondary,Employed,0
Male,28.979634361632336,19417.89680577711,Married,citizen,higher,Retired,0
Non-binary,44.23586581404896,26726.5708351428,Single,naturalised,secondary,Unemployed,0
Male,41.607370684788584,27409.795146996887,Single,naturalised,higher,Employed,0
Female,44.29875819145946,78438.07431878358,Widow/Widower,citizen,secondary,Employed,1
Male,33.003856678342025,13898.43658541908,Married,foreigner,secondary,Retired,1
Female,22.690653101888568,18434.558028483152,Single,foreigner,secondary,Retired,0
Non-binary,18.0,20232.398862250233,Married,citizen,secondary,Employed,1
Male,43.03229768602739,54678.61080564306,Married,citizen,secondary,Employed,0
Female,38.534983412505916,64555.755452512996,Single,citizen,secondary,Retired,0
Male,34.860935027942595,32198.239488098665,Married,naturalised,higher,Others,0
Female,64.8382269424749,59061.08340371781,Single,citizen,secondary,Retired,0
Male,32.10842719807034,25390.46013384687,Single,citizen,PhD,Unemployed,0
Male,66.25251123208204,19185.640774841642,Married,citizen,secondary,Others,0
Male,69.35765616403886,56555.58672175054,Married,citizen,primary,Employed,0
Male,18.0,32535.72971155558,Married,citizen,secondary,Employed,0
Non-binary,46.38572188498455,12229.122389478578,Divorced,citizen,primary,Employed,0
Male,39.00455263746014,48919.76326193721,Married,citizen,secondary,Others,0
Male,18.0,18642.624826232306,Married,naturalised,secondary,Retired,1
Male,23.330381203973786,16904.60217388369,Single,citizen,higher,Employed,0
Male,56.62404160662712,44999.3576659135,Widow/Widower,citizen,secondary,Employed,1
Female,75.28798879066896,20515.46533569374,Divorced,citizen,secondary,Employed,0
Non-binary,58.54017214048873,30066.49863805494,Married,citizen,higher,Retired,0
Male,49.854487087694665,37404.70087154582,Married,naturalised,primary,Employed,0
Female,44.680014275533686,11773.959344376202,Single,citizen,higher,Others,1
Female,70.23994371972171,29967.85097136133,Divorced,citizen,secondary,Employed,0
Male,77.2235880293646,64833.54928294367,Married,citizen,primary,Retired,1
Female,36.197359807137204,10247.881548477057,Married,citizen,higher,Employed,0
Female,18.0,31568.880216583413,Married,naturalised,secondary,Employed,1
Female,18.0,11343.79085899636,Married,citizen,higher,Employed,0
Female,64.82821488239703,49867.16988460565,Single,citizen,higher,Employed,0
Male,44.294121888384204,49489.928687628126,Married,naturalised,higher,Employed,0
Non-binary,47.748628656880776,16589.780094640748,Married,citizen,higher,Unemployed,1
Female,18.140235105649303,129017.44693446688,Married,citizen,secondary,Unemployed,0
Female,33.702166308173005,53385.8093599672,Married,citizen,higher,Employed,0
Female,40.567787791488264,38775.47306037484,Married,foreigner,secondary,Employed,0
Male,48.11757575046106,37067.23544992699,Married,naturalised,higher,Retired,0
Non-binary,39.021119416293615,48394.50374965404,Divorced,citizen,secondary,Employed,1
Female,29.44010702547986,9931.691393485544,Married,citizen,secondary,Unemployed,0
Male,33.23149511096216,25737.02971409773,Single,citizen,higher,Retired,0
Male,63.12484928920849,29928.07578598864,Divorced,citizen,higher,Retired,1
Female,48.671769294052496,15992.756010527393,Married,naturalised,PhD,Employed,0
Male,54.182352104333276,31947.08487919227,Married,citizen,secondary,Unemployed,1
Male,31.516892836840057,59003.70044614159,Married,citizen,primary,Retired,0
Female,18.0,15718.359920561408,Single,citizen,PhD,Employed,0
Male,37.153435396732554,21088.02366919971,Single,citizen,secondary,Employed,0
Male,32.00144168361755,11424.686360114581,Married,citizen,higher,Employed,0
Male,50.23518402942119,5273.285027173146,Divorced,citizen,higher,Employed,0
Male,80.0,41074.622173799566,Single,citizen,higher,Employed,1
Female,55.427490264273835,21577.641981167802,Married,citizen,higher,Employed,0
Female,80.0,22881.031641925267,Single,citizen,higher,Employed,0
Male,53.53154543009173,10002.407624636267,Married,citizen,primary,Employed,0
Male,35.551706436409276,18988.65883996159,Single,citizen,PhD,Employed,0
Female,50.21874117181325,52959.0912531122,Married,citizen,primary,Employed,0
Male,71.70957899216562,22040.943467887013,Single,citizen,primary,Retired,1
Male,72.44343894481858,22546.767948773766,Married,naturalised,secondary,Employed,0
Male,36.36993947935382,26004.441316754484,Single,citizen,higher,Unemployed,0
Female,48.797755435489485,8191.843943849948,Married,naturalised,higher,Employed,0
Female,23.560996804932824,36313.192038875946,Single,naturalised,secondary,Employed,0
Female,57.37002937037145,8069.457284952833,Married,citizen,higher,Others,1
Female,68.30032048583841,10386.971246216315,Married,foreigner,higher,Unemployed,1
Female,45.596991811740246,9515.032399239291,Married,naturalised,higher,Employed,0
Female,34.98923918459808,19145.443456638743,Married,foreigner,secondary,Unemployed,1
Female,50.40196426916344,16614.61215029756,Single,citizen,higher,Employed,1
Male,51.26188547044749,22004.889757607194,Widow/Widower,citizen,higher,Retired,0
Female,46.2171574777443,10676.44372144353,Single,citizen,PhD,Employed,0
Female,47.6807268650393,49236.78354867308,Divorced,citizen,primary,Retired,0
Female,42.39277724295944,42925.530951854234,Married,foreigner,primary,Employed,0
Male,59.93932392339609,19167.073992739563,Married,citizen,primary,Employed,0
Male,56.043411677476904,15022.534108948945,Single,citizen,secondary,Others,0
Female,30.253452792837763,13856.559440665133,Widow/Widower,foreigner,secondary,Employed,1
Female,29.84114095262108,17186.57790818525,Single,foreigner,secondary,Employed,0
Female,41.18438374460157,7185.380947919988,Married,citizen,higher,Employed,0
Male,56.052556861577685,10222.169798053581,Married,naturalised,secondary,Employed,0
Female,47.22086120836222,43830.98707038989,Married,citizen,secondary,Retired,0
Female,35.35274384816017,28041.756696875174,Married,citizen,secondary,Employed,0
Female,48.922778950887455,81423.53099525208,Single,foreigner,primary,Employed,0
Female,40.03784220716592,17337.79153669985,Married,naturalised,higher,Retired,0
Female,58.20729690336197,16494.6178920077,Divorced,citizen,secondary,Employed,0
Female,49.99587652600571,15893.744138301076,Divorced,citizen,higher,Others,0
Female,40.270827188217844,17063.012932021895,Divorced,citizen,secondary,Employed,1
Non-binary,48.472781580696925,12991.320887989505,Divorced,citizen,higher,Retired,0
Male,64.72572089286302,27358.719582325157,Married,citizen,secondary,Employed,0
Male,36.45554885180434,22545.3305766822,Widow/Widower,citizen,secondary,Retired,1
Non-binary,51.03985472470741,14648.136405375022,Married,citizen,higher,Employed,0
Female,43.94309489301006,59929.1991585369,Divorced,citizen,primary,Employed,0
Female,51.4047552579315,100435.03082555483,Married,naturalised,secondary,Employed,0
Female,35.18152587606404,56008.669176474454,Married,citizen,higher,Employed,0
Male,46.65503149739064,34423.653556826896,Married,naturalised,secondary,Employed,0
